"customer_key","customer_name","gender","customer_country","customer_continent","order_count","units_purchased","revenue_usd","profit_usd","avg_line_revenue_usd","first_order_date","last_order_date","customer_lifespan_days"
"64842","Levi Strele","Male","Australia","Australia","1","11","6934.98","4583.84","2311.66","2019-11-17","2019-11-17","0"
"65163","Abigail Considen","Female","Australia","Australia","2","5","229.64","121.22","114.82","2016-02-13","2019-10-26","1351"
"65180","Maya Colvin","Female","Australia","Australia","1","16","11362.40","7522.23","3787.47","2019-06-08","2019-06-08","0"
"65269","Scarlett Roach","Female","Australia","Australia","4","46","7731.15","4352.21","483.20","2018-05-02","2020-01-04","612"
"65283","Jessica Latham","Female","Australia","Australia","2","19","4496.40","2709.51","499.60","2017-05-10","2019-03-06","665"
"65372","Logan Iredale","Male","Australia","Australia","3","24","5865.28","3012.47","733.16","2018-12-14","2020-12-29","746"
"65507","Grace Deane","Female","Australia","Australia","1","2","379.94","186.23","189.97","2019-10-05","2019-10-05","0"
"66352","Bethany Hose","Female","Australia","Australia","1","1","899.00","485.58","899.00","2019-07-29","2019-07-29","0"
"67066","Alexander Newling","Male","Australia","Australia","2","29","8724.84","5236.57","1454.14","2019-09-21","2020-01-29","130"
"67157","Levi Knox","Male","Australia","Australia","2","24","10420.96","5738.51","1042.10","2017-09-06","2020-03-06","912"
"67217","Aiden De Burgh","Male","Australia","Australia","2","22","4502.91","2810.28","750.49","2018-12-01","2020-01-01","396"
"67369","Rachel Gairdner","Female","Australia","Australia","1","13","2765.40","1602.92","691.35","2020-01-10","2020-01-10","0"
"67455","Logan Armytage","Male","Australia","Australia","1","13","5073.00","3193.63","1691.00","2019-05-15","2019-05-15","0"
"67744","Elijah Newbery","Male","Australia","Australia","1","1","118.00","63.74","118.00","2019-05-14","2019-05-14","0"
"68082","Sienna Prentice","Female","Australia","Australia","1","6","1182.99","724.35","295.75","2018-02-23","2018-02-23","0"
"68537","Toby Vickery","Male","Australia","Australia","1","12","1183.68","580.22","394.56","2017-09-02","2017-09-02","0"
"68882","Tyson Spears","Male","Australia","Australia","1","3","74.97","36.75","74.97","2018-01-09","2018-01-09","0"
"69066","Kaitlyn Siede","Female","Australia","Australia","1","3","210.68","113.79","105.34","2019-12-17","2019-12-17","0"
"69557","Will Pryor","Male","Australia","Australia","1","7","3359.49","1975.10","671.90","2019-03-02","2019-03-02","0"
"69645","Ava Shout","Female","Australia","Australia","1","1","199.95","108.00","199.95","2017-07-10","2017-07-10","0"
"69707","Zoe Burnett","Female","Australia","Australia","2","10","1543.23","909.55","220.46","2018-06-02","2019-07-10","403"
"69754","Lucy Stone-Wigg","Female","Australia","Australia","1","1","139.00","68.13","139.00","2021-01-29","2021-01-29","0"
"69812","Alexandra Murphy","Female","Australia","Australia","1","12","1606.96","874.04","535.65","2019-07-25","2019-07-25","0"
"69959","Marcus Kingsmill","Male","Australia","Australia","3","12","5509.88","3173.02","918.31","2019-02-21","2021-01-22","701"
"70453","Isabella Ashby","Female","Australia","Australia","2","16","2981.72","1593.81","331.30","2018-03-12","2019-02-27","352"
"70544","Luca Symons","Male","Australia","Australia","1","3","84.00","41.16","84.00","2017-06-23","2017-06-23","0"
"70584","Jesse Forbes","Male","Australia","Australia","1","15","7569.65","4088.69","3784.83","2019-11-30","2019-11-30","0"
"70598","Gemma Swanson","Female","Australia","Australia","1","5","1360.00","734.58","680.00","2020-10-05","2020-10-05","0"
"70912","Evie Wieck","Female","Australia","Australia","3","51","27219.20","16881.27","1814.61","2016-02-19","2020-07-08","1601"
"71218","Declan Chaffey","Male","Australia","Australia","2","28","14296.89","9146.13","2382.82","2017-07-28","2017-10-10","74"
"71220","Finn Lysaght","Male","Australia","Australia","1","3","249.98","132.03","124.99","2019-03-15","2019-03-15","0"
"71282","Claudia Winter-Irving","Female","Australia","Australia","1","11","444.01","218.30","111.00","2019-10-11","2019-10-11","0"
"71333","James De Mestre","Male","Australia","Australia","2","38","14154.28","8186.71","2022.04","2018-11-05","2018-11-28","23"
"71343","Liam Espie","Male","Australia","Australia","1","4","758.85","371.96","379.43","2018-10-21","2018-10-21","0"
"71511","Ben Flick","Male","Australia","Australia","3","19","3553.60","1889.24","444.20","2016-10-01","2019-07-02","1004"
"71625","Liam Gellert","Male","Australia","Australia","2","15","3991.77","2357.77","570.25","2016-05-13","2018-11-06","907"
"72003","Isabella Buntine","Female","Australia","Australia","2","21","3213.71","1702.91","642.74","2017-11-09","2020-01-17","799"
"72194","Imogen Grills","Female","Australia","Australia","1","5","76.95","37.73","38.48","2020-02-07","2020-02-07","0"
"72812","Mary Reginald","Female","Australia","Australia","2","26","9284.86","5396.39","844.08","2016-08-19","2019-08-28","1104"
"72826","Hunter Edinburgh","Male","Australia","Australia","1","2","683.95","350.29","341.98","2019-07-17","2019-07-17","0"
"73070","Tristan Minns","Male","Australia","Australia","2","18","6165.92","3224.79","880.85","2018-10-01","2019-01-29","120"
"73636","Poppy Birch","Female","Australia","Australia","1","2","204.00","100.00","204.00","2020-05-11","2020-05-11","0"
"73704","Ebony Forlong","Female","Australia","Australia","1","4","456.99","247.21","228.50","2017-03-06","2017-03-06","0"
"74071","Bethany Gow","Female","Australia","Australia","2","34","5982.15","3683.06","854.59","2017-12-26","2019-01-18","388"
"74581","Lily Allum","Female","Australia","Australia","1","6","774.00","418.08","774.00","2016-06-16","2016-06-16","0"
"74585","Hugo MacCarthy","Male","Australia","Australia","2","15","4151.98","2167.32","692.00","2017-08-26","2019-11-13","809"
"74687","Lincoln Cordeaux","Male","Australia","Australia","1","6","2810.00","1782.96","1405.00","2016-12-20","2016-12-20","0"
"74845","Jake Bugden","Male","Australia","Australia","2","15","879.65","546.96","175.93","2019-05-15","2020-05-23","374"
"74871","Hugo Finnis","Male","Australia","Australia","1","4","3876.00","2591.80","3876.00","2019-10-26","2019-10-26","0"
"75555","Molly Crookes","Female","Australia","Australia","2","40","7109.42","4354.11","789.94","2018-12-17","2018-12-26","9"
"75706","Eliza D'Alton","Female","Australia","Australia","2","27","7039.02","3634.71","879.88","2019-06-26","2020-01-28","216"
"75965","Luca Schmella","Male","Australia","Australia","2","20","6425.54","4233.57","713.95","2018-08-15","2018-11-24","101"
"75976","Angelina Hyman","Female","Australia","Australia","1","12","2352.93","1315.00","588.23","2018-05-14","2018-05-14","0"
"75991","Charles Glew","Male","Australia","Australia","1","7","1509.89","925.74","503.30","2019-07-10","2019-07-10","0"
"76013","Amber Cobby","Female","Australia","Australia","2","10","1387.52","761.22","346.88","2019-12-28","2020-07-25","210"
"76021","Jett Moncrieff","Male","Australia","Australia","3","25","10817.92","6127.58","1081.79","2016-01-06","2018-12-01","1060"
"76149","Paige Scobie","Female","Australia","Australia","1","3","71.16","34.89","71.16","2019-09-07","2019-09-07","0"
"76499","Kiara Pearse","Female","Australia","Australia","1","8","44.00","21.60","44.00","2018-11-18","2018-11-18","0"
"76560","Archie Dilke","Male","Australia","Australia","2","35","8687.40","5336.49","868.74","2018-02-03","2020-02-20","747"
"76714","Jasper Garvin","Male","Australia","Australia","2","19","4949.51","2777.70","618.69","2017-09-02","2018-11-14","438"
"76891","Gabriel Schreiber","Male","Australia","Australia","1","8","9389.80","6196.68","3129.93","2020-12-24","2020-12-24","0"
"76979","Alice Maccallum","Female","Australia","Australia","1","5","549.75","296.95","549.75","2016-12-27","2016-12-27","0"
"77150","Timothy McCarthy","Male","Australia","Australia","2","11","6831.48","3689.42","3415.74","2018-12-29","2020-03-02","429"
"77290","Gemma Boston","Female","Australia","Australia","1","3","399.99","216.06","200.00","2017-07-06","2017-07-06","0"
"77534","Leah Brock","Female","Australia","Australia","1","33","2706.89","1409.99","386.70","2018-07-22","2018-07-22","0"
"78097","Zac Kavanagh","Male","Australia","Australia","2","6","787.61","425.41","196.90","2017-12-25","2019-07-24","576"
"78428","Audrey Zimin","Female","Australia","Australia","3","18","10616.26","6184.29","1061.63","2017-08-24","2020-08-29","1101"
"78578","Hamish Garrick","Male","Australia","Australia","1","4","540.00","291.13","180.00","2020-01-08","2020-01-08","0"
"78616","Stephanie Sheldon","Female","Australia","Australia","1","8","336.00","224.64","336.00","2018-12-08","2018-12-08","0"
"79131","Joel Luxton","Male","Australia","Australia","2","11","4287.48","2420.78","1429.16","2016-12-16","2017-07-25","221"
"79191","Caitlyn Waterhouse","Female","Australia","Australia","1","24","6758.35","3749.65","1126.39","2020-04-29","2020-04-29","0"
"79245","Natalie Henley","Female","Australia","Australia","1","10","3497.00","2125.13","874.25","2020-01-23","2020-01-23","0"
"80029","Archer Hanton","Male","Australia","Australia","1","2","519.98","347.70","519.98","2019-01-30","2019-01-30","0"
"80128","Natalie Smeaton","Female","Australia","Australia","1","4","91.56","61.24","91.56","2017-03-04","2017-03-04","0"
"80155","Oscar McCabe","Male","Australia","Australia","2","10","471.94","231.34","235.97","2017-01-13","2019-01-21","738"
"80172","Georgia Bonython","Female","Australia","Australia","3","32","11351.95","6680.48","1418.99","2018-12-24","2020-02-06","409"
"80273","Alyssa Fyans","Female","Australia","Australia","1","11","1845.97","1080.15","263.71","2019-05-18","2019-05-18","0"
"80598","Levi Andrew","Male","Australia","Australia","1","2","999.80","490.08","999.80","2020-01-30","2020-01-30","0"
"81018","Riley De La Rue","Male","Australia","Australia","2","31","20727.46","12427.82","2590.93","2016-11-05","2017-03-15","130"
"81720","Jaxon Foelsche","Male","Australia","Australia","2","20","14782.87","8905.98","2956.57","2019-01-12","2019-05-29","137"
"82415","Zac McColl","Male","Australia","Australia","3","18","3467.87","1839.47","577.98","2016-01-08","2020-08-07","1673"
"82533","Ellie Wardill","Female","Australia","Australia","2","4","409.85","259.43","204.93","2017-01-06","2017-08-11","217"
"82644","Bailey Myer","Male","Australia","Australia","3","11","5438.33","3615.67","1087.67","2017-05-26","2020-06-17","1118"
"83643","Ashton Nona","Male","Australia","Australia","1","4","604.00","356.21","201.33","2019-11-18","2019-11-18","0"
"83651","Ellie Greenhalgh","Female","Australia","Australia","1","9","737.02","397.89","184.26","2020-01-08","2020-01-08","0"
"83690","Alexander Chowne","Male","Australia","Australia","1","2","265.98","143.66","265.98","2016-09-13","2016-09-13","0"
"83705","Luke Buck","Male","Australia","Australia","1","4","3291.88","2201.22","1645.94","2016-09-29","2016-09-29","0"
"83985","Koby Maccallum","Male","Australia","Australia","2","10","3477.50","1878.30","869.38","2019-07-16","2019-08-19","34"
"84085","Jett Wisewould","Male","Australia","Australia","1","11","6503.99","3513.06","2168.00","2019-11-19","2019-11-19","0"
"85080","Lilly Leggatt","Female","Australia","Australia","1","4","1152.00","622.24","576.00","2021-02-10","2021-02-10","0"
"85124","Riley Burnell","Male","Australia","Australia","1","1","299.00","161.50","299.00","2019-10-29","2019-10-29","0"
"85265","Abby McBrien","Female","Australia","Australia","3","17","1713.84","863.00","428.46","2017-06-21","2019-06-07","716"
"85430","Tyler Telfer","Male","Australia","Australia","1","3","470.00","308.57","235.00","2019-02-28","2019-02-28","0"
"85597","Jaxon Hornibrook","Male","Australia","Australia","2","24","5794.93","3699.42","965.82","2016-11-09","2017-10-07","332"
"85609","Charli Loftus-Hills","Female","Australia","Australia","2","6","476.30","242.49","119.08","2017-09-21","2019-01-12","478"
"85804","Thomas Grant","Male","Australia","Australia","1","5","6339.95","4170.00","3169.98","2018-05-12","2018-05-12","0"
"85861","Zara Tozer","Female","Australia","Australia","2","5","236.33","127.66","118.17","2019-08-21","2020-01-08","140"
"85974","Poppy Egge","Female","Australia","Australia","3","36","7581.15","4076.33","631.76","2018-05-10","2020-12-23","958"
"86036","Christopher Agostini","Male","Australia","Australia","1","18","2046.54","1335.30","511.64","2020-02-15","2020-02-15","0"
"86126","Tyler Blackmore","Male","Australia","Australia","2","9","4689.83","3012.85","1172.46","2016-01-12","2018-11-09","1032"
"86267","Emma Bateson","Female","Australia","Australia","1","4","3023.00","1987.24","1511.50","2020-11-03","2020-11-03","0"
"86465","Amelie Venables","Female","Australia","Australia","2","4","85.97","42.15","42.99","2019-01-05","2019-11-08","307"
"86472","Ben Jack","Male","Australia","Australia","1","12","2664.80","1375.47","666.20","2019-06-29","2019-06-29","0"
"86475","Bianca Bugnion","Female","Australia","Australia","2","18","4917.72","2648.70","983.54","2018-12-29","2019-08-14","228"
"87229","Jade Whitfeld","Female","Australia","Australia","1","1","499.90","245.04","499.90","2019-06-15","2019-06-15","0"
"87690","Aiden MacAdie","Male","Australia","Australia","1","11","1425.04","710.20","712.52","2020-09-28","2020-09-28","0"
"87891","Hunter Hoad","Male","Australia","Australia","1","11","443.37","270.73","147.79","2019-01-10","2019-01-10","0"
"88047","Madison Tindale","Female","Australia","Australia","1","8","879.60","475.12","879.60","2018-06-06","2018-06-06","0"
"88785","Hunter Throssell","Male","Australia","Australia","2","10","2187.98","1181.80","729.33","2016-06-16","2019-08-29","1169"
"88791","Oliver Throssell","Male","Australia","Australia","1","8","4064.00","1992.08","4064.00","2017-02-24","2017-02-24","0"
"88897","Nicholas Dunlop","Male","Australia","Australia","2","19","4086.18","2187.27","817.24","2018-07-12","2019-07-02","355"
"89416","Nicholas Dransfield","Male","Australia","Australia","1","3","897.00","484.50","897.00","2019-07-08","2019-07-08","0"
"89721","Evie Burrowes","Female","Australia","Australia","2","14","4214.93","2551.56","1053.73","2016-06-28","2018-07-05","737"
"89946","Luca Forro","Male","Australia","Australia","2","16","3311.92","1932.54","827.98","2018-05-02","2019-06-12","406"
"90037","Milla Ashkanasy","Female","Australia","Australia","1","9","865.98","466.48","432.99","2018-12-29","2018-12-29","0"
"90079","Phoebe Trundle","Female","Australia","Australia","3","8","770.06","393.94","192.52","2018-05-30","2019-12-21","570"
"90316","Dakota Romano","Female","Australia","Australia","2","21","4917.19","2693.53","614.65","2016-12-24","2019-12-26","1097"
"90893","Aaron Trenerry","Male","Australia","Australia","1","10","7273.54","3900.34","1454.71","2018-01-05","2018-01-05","0"
"91218","Erin Heidenreich","Female","Australia","Australia","1","5","118.60","58.15","118.60","2018-07-14","2018-07-14","0"
"91545","Anthony Melba","Male","Australia","Australia","1","3","479.97","259.26","479.97","2018-11-09","2018-11-09","0"
"91756","Nicholas Smalley","Male","Australia","Australia","1","7","265.65","143.50","265.65","2019-01-05","2019-01-05","0"
"91913","Lucas Hussey","Male","Australia","Australia","1","13","1174.70","637.80","293.68","2019-06-29","2019-06-29","0"
"91918","Milla Martel","Female","Australia","Australia","2","7","476.60","233.62","238.30","2020-02-01","2020-05-06","95"
"92275","Scarlett Griffen","Female","Australia","Australia","1","8","2249.98","1207.52","1124.99","2017-09-02","2017-09-02","0"
"92311","Nate Lemmon","Male","Australia","Australia","1","5","1608.95","869.06","804.48","2018-12-17","2018-12-17","0"
"92920","Keira McGowen","Female","Australia","Australia","1","15","6696.90","3987.42","1674.23","2018-09-12","2018-09-12","0"
